20.0,50.0,248.9668944115086
20.5,50.5,188.53634718049602
21.0,51.0,248.8967075859021
21.5,51.5,234.22865451434467
22.0,52.0,241.9074603424798
22.5,52.5,238.00985399050612
23.0,53.0,241.3999781110205
23.5,53.5,200.62866903702684
24.0,54.0,116.16287692662834
24.5,54.5,186.00454601533164
25.0,55.0,269.31841212459733
25.5,55.5,190.5618454048597
26.0,56.0,245.08703306995238
26.5,56.5,194.18625478626421
27.0,57.0,261.5675619095604
27.5,57.5,229.20940976184062
28.0,58.0,258.31664329192705
28.5,58.5,260.77788391074455
29.0,59.0,322.0761577032134
29.5,59.5,249.87724345847445
30.0,60.0,309.0762737085027
30.5,60.5,357.6108548090983
31.0,61.0,382.2962890045305
31.5,61.5,244.78879615555607
32.0,62.0,200.51820458638554
32.5,62.5,356.74153488687216
33.0,63.0,269.05623051507854
33.5,63.5,275.3387007119539
34.0,64.0,199.2073657681588
34.5,64.5,258.9387713098919
35.0,65.0,257.5424840545578
35.5,65.5,192.44948187898052
36.0,66.0,290.41547642480293
36.5,66.5,294.8251386253594
37.0,67.0,316.45040895013284
37.5,67.5,271.2071686506292
38.0,68.0,381.45971888633017
38.5,68.5,165.13349258861507
39.0,69.0,416.5563916051743
39.5,69.5,343.3939954973689
40.0,70.0,345.68891976490823
40.5,70.5,298.03236074116853
41.0,71.0,387.54346100953666
41.5,71.5,375.3443810385141
42.0,72.0,362.4995544299427
42.5,72.5,433.00364755238013
43.0,73.0,372.519384869328
43.5,73.5,401.4800257728409
44.0,74.0,456.94190777555235
44.5,74.5,387.7612212663444
45.0,75.0,323.1927852417871
45.5,75.5,518.7191757581555
46.0,76.0,430.0757649177116
46.5,76.5,318.05545672155336
47.0,77.0,352.9477986518749
47.5,77.5,289.3162387516478
48.0,78.0,184.90033751262553
48.5,78.5,315.998516112181
49.0,79.0,145.40122762181818
49.5,79.5,328.00828008144146
50.0,80.0,391.0326762664212
